ZONA_INSTITUCION;DISTRITO_INSTITUCI;CIRCUITO_INSTITUCI;PROVINCIA_INSTITUCION;CANTON_INSTITUCION;PARROQUIA_INSTITUCION;AMIE;INSTITUCION;SOSTENIMIENTO_INSTITUCION;REGIMEN_INSTITUCI;ESTADO_INSTITUCION
5    ;12D03;12D03C01;LOS RIOS;QUEVEDO;LA ESPERANZA;12H00978;CENTRO DE EDUCACIÓN INICIAL LA ESPERANZA DE LOS ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C02_05;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00919;ESCUELA DE EDUCACIÓN BÁSICA 17 DE MAYO;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C06;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00724;CENTRO DE EDUCACIÓN INICIAL ANA MARIA LLERENA ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C03_04;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00732;UNIDAD EDUCATIVA NICOLAS INFANTE DIAZ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C10_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01909;ESCUELA DE EDUCACIÓN BÁSICA NUEVOS HORIZONTES;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C10_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01922;ESCUELA DE EDUCACIÓN BÁSICA SEGUNDO VERA ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C12_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01265;ESCUELA DE EDUCACION BASICA ANTIZANA;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C10_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01900;ESCUELA DE EDUCACIÓN BÁSICA PORTETE DE TARQUI;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C10_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01912;ESCUELA DE EDUCACIÓN BÁSICA LAGUNA DE COLTA;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C10_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01974;ESCUELA DE EDUCACIÓN BÁSICA DR CARLOS CUEVA ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C12_a;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01911;ESCUELA DE EDUCACIÓN BÁSICA LUIS GODIN;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_a;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01949;ESCUELA DE EDUCACIÓN BÁSICA ANTONIO PARRA ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C03_04;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00823;ESCUELA DE EDUCACION BASICA RIO QUEVEDO;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C09;LOS RIOS;QUEVEDO;SAN CARLOS;12H00968;ESCUELA DE EDUCACIÓN BÁSICA WILSON GOMEZ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C12_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01968;UNIDAD EDUCATIVA RIO AMAZONAS;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C10_a;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01891;ESCUELA DE EDUCACIÓN BÁSICA ZOILA NARANJO DE ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01969;ESCUELA DE EDUCACIÓN BÁSICA 30 DE AGOSTO;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_a;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01985;ESCUELA DE EDUCACIÓN BÁSICA LUZ Y SABER;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C10_a;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01977;ESCUELA DE EDUCACIÓN BÁSICA JOSE DE LA CUADRA;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01885;ESCUELA DE EDUCACIÓN BÁSICA PASAJE  239;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01897;ESCUELA DE EDUCACIÓN BÁSICA MOCACHE;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01940;ESCUELA DE EDUCACIÓN BÁSICA RIO GUAYAS;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_a;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01903;ESCUELA DE EDUCACIÓN BÁSICA PICHILINGUE;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C10_a;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01961;ESCUELA DE EDUCACIÓN BÁSICA SAN CRISTOBAL;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C07_b_08;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00862;ESCUELA DE EDUCACIÓN BÁSICA HÉCTOR BURBANO ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C12_a;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01951;ESCUELA DE EDUCACIÓN BÁSICA JOAQUIN GALLEGOS ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01967;ESCUELA DE EDUCACIÓN BÁSICA GUSTAVO LEMUS;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01861;ESCUELA DE EDUCACIÓN BÁSICA VICENTE ROCAFUERTE;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01905;ESCUELA DE EDUCACION BASICA MARIA CORDERO LEÓN;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C11_b;LOS RIOS;MOCACHE;MOCACHE, CABECERA CANTONAL;12H01935;CENTRO DE EDUCACIÓN INICIAL 16 DE AGOSTO;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C09;LOS RIOS;QUEVEDO;SAN CARLOS;12H00964;CENTRO DE EDUCACIÓN INICIAL DR LUIS FELIPE BORJA;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C07_a;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00698;CENTRO DE EDUCACIÓN INICIAL CORINA DEL PARRAL DE ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C06;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00943;UNIDAD EDUCATIVA ANTONIO JOSE DE SUCRE;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C03_04;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00839;ESCUELA DE EDUCACIÓN BÁSICA TAHUANTINSUYO;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C02_05;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00798;ESCUELA DE EDUCACIÓN BÁSICA DOLORES VEINTIMILLA ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C02_05;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00874;UNIDAD EDUCATIVA QUEVEDO;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C07_b_08;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00780;UNIDAD EDUCATIVA JOSE RODRIGUEZ LABANDERA;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C07_a;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00942;ESCUELA DE EDUCACIÓN BÁSICA JORGE CARRERA ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C07_a;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00691;ESCUELA DE EDUCACIÓN BÁSICA HUMBERTO ALVARADO ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C06;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00742;ESCUELA DE EDUCACIÓN BÁSICA DR MANUEL QUINTANA ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C07_b_08;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00847;CENTRO DE EDUCACIÓN INICIAL ANGELA PEÑA WEISSON;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C07_b_08;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00855;ESCUELA DE EDUCACIÓN BÁSICA JOSE SOTOMAYOR ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C02_05;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00884;UNIDAD EDUCATIVA 24 DE MAYO;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C07_b_08;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00784;UNIDAD EDUCATIVA LOS GUAYACANES;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C06;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00756;UNIDAD EDUCATIVA JUAN LEON MERA;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C02_05;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00924;ESCUELA DE EDUCACIÓN BÁSICA ANDRES F. CORDOVA;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C02_05;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00926;ESCUELA DE EDUCACIÓN BÁSICA DOLORES CACUANGO;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C06;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00830;ESCUELA DE EDUCACIÓN BÁSICA 15 DE NOVIEMBRE;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C06;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00948;UNIDAD EDUCATIVA OSWALDO VILLAMIL AUZ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C06;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00810;ESCUELA DE EDUCACIÓN BÁSICA GASTON CAMPUZANO ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C06;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00740;ESCUELA DE EDUCACIÓN BÁSICA ECON ABDÓN ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C07_b_08;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00796;ESCUELA DE EDUCACIÓN BÁSICA FAUSTO MOLINA ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C02_05;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00868;ESCUELA DE EDUCACIÓN BÁSICA RUMICHACA;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C03_04;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00836;ESCUELA DE EDUCACIÓN BÁSICA HOMERO VILLAMIL ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C03_04;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00733;ESCUELA DE EDUCACION BASICA CELESTE CARLIER ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C09;LOS RIOS;QUEVEDO;SAN CARLOS;12H00970;ESCUELA DE EDUCACIÓN BÁSICA EDUARDO BURBANO ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C02_05;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00930;ESCUELA DE EDUCACIÓN BÁSICA MANTA;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C02_05;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00886;ESCUELA DE EDUCACIÓN BÁSICA JOSE ISAAC MONTES;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C02_05;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00715;ESCUELA DE EDUCACIÓN BÁSICA GALO MERIZALDE ;FISCAL;COSTA;ACTIVO
5    ;12D03;12D03C03_04;LOS RIOS;QUEVEDO;QUEVEDO, CABECERA CANTONAL;12H00727;ESCUELA DE EDUCACIÓN BÁSICA ISABELITA MORLAS;FISCAL;COSTA;ACTIVO
9    ;17D03;17D03C03_04;PICHINCHA;QUITO;SAN JOSÉ DE MINAS;10H00478;ESCUELA DE EDUCACION BASICA PROVINCIA DE PASTAZA;FISCAL;COSTA;ACTIVO
8    ;09D24;09D24C06_07_08;GUAYAS;DURÁN;ELOY ALFARO (DURÁN), CABECERA CANTONAL;09B00020;UNIDAD EDUCATIVA INTERCULTURAL BILINGUE ;FISCAL;COSTA;ACTIVO
8    ;09D06;09D06C05_06;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09B00022;UNIDAD EDUCATIVA FISCAL INTERCULTURAL BILINGUE ;FISCAL;COSTA;ACTIVO
8    ;09D07;09D07C02_03_04;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09B00024;UECIB GUARDIANA DE LA LENGUA Y DE LOS SABERES ;FISCAL;COSTA;ACTIVO
8    ;09D24;09D24C06_07_08;GUAYAS;DURÁN;ELOY ALFARO (DURÁN), CABECERA CANTONAL;09B00035;UNIDAD EDUCATIVA INTERCULTURAL BILINGUE ;FISCAL;COSTA;ACTIVO
8    ;09D08;09D08C05;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09B00042;UNIDAD EDUCATIVA FISCAL INTERCULTURAL BILINGUE ;FISCAL;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00001;ESCUELA DE EDUCACIÓN BÁSICA FISCAL CARLOS ;FISCAL;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00002;CENTRO DE EDUCACIÓN INICIAL FISCAL ALBERTO ;FISCAL;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00011;ESCUELA DE EDUCACION BASICA MERCEDES MORENO ;PARTICULAR;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00014;UNIDAD EDUCATIVA PARTICULAR SANTA MARIANA DE ;PARTICULAR;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00020;FILADELFIA;PARTICULAR;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00023;ESCUELA DE EDUCACIÓN BÁSICA FISCAL REPÚBLICA DE ;FISCAL;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00024;ESCUELA DE EDUCACIÓN BÁSICA FISCAL REPÚBLICA DE ;FISCAL;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00025;UNIDAD EDUCATIVA JUAN LEON MERA;PARTICULAR;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00029;PEDRO VICENTE MALDONADO  N 9;FISCAL;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00031;UNIDAD EDUCATIVA FISCAL CESAR BORJA LAVAYEN;FISCAL;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00040;MERCANTIL;PARTICULAR;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00043;ESCUELA DE EDUCACION BASICA FISCAL REPUBLICA DE ;FISCAL;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00046;ACADEMIA MILITAR GRAL BADEN POWELL;PARTICULAR;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00049;SAN JOSE DE LA BENEFICENCIA DE SEÑORAS;PARTICULAR;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00055;CERRO DEL CARMEN;FISCAL;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00061;UNIDAD EDUCATIVA ENRIQUE GIL GILBERT;FISCAL;COSTA;ACTIVO
8    ;09D24;09D24C06_07_08;GUAYAS;DURÁN;ELOY ALFARO (DURÁN);09H00062;ESCUELA DE EDUCACION BASICA HERIBERTO BAIDAL ;PARTICULAR;COSTA;ACTIVO
8    ;09D03;09D03C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00072;SAN JOSE LA SALLE;PARTICULAR;COSTA;ACTIVO
8    ;09D02;09D02C01;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00078;UNIDAD EDUCATIVA SANTA MARIA DE LOS ANGELES;PARTICULAR;COSTA;ACTIVO
8    ;09D04;09D04C06;GUAYAS;GUAYAQUIL;FEBRES CORDERO;09H00081;DORA RAMIREZ MARQUEZ 1152;PARTICULAR;COSTA;ACTIVO
8    ;09D24;09D24C03_04_05;GUAYAS;DURÁN;ELOY ALFARO (DURÁN), CABECERA CANTONAL;09H00085;ESCUELA DE EDUCACION BASICA PROVINCIA DEL ;FISCAL;COSTA;ACTIVO
8    ;09D04;09D04C02_03;GUAYAS;GUAYAQUIL;FEBRES CORDERO;09H00087;ESCUELA DE EDUCACION BASICA PARTICULAR CANTON ;PARTICULAR;COSTA;ACTIVO
8    ;09D04;09D04C02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00093;UNIDAD EDUCATIVA FISCAL DR. RAFAEL GARCIA ;FISCAL;COSTA;ACTIVO
8    ;09D04;09D04C01;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H00098;UNIDAD EDUCATIVA ALBERTO AVELLAN VITE;FISCAL;COSTA;ACTIVO
